campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,net_profit,start_year,start_month,start_quarter,roi_category,conversion_category,cost_per_conversion,high_budget_flag,high_roi_flag
synchronized fresh-thinking functionalities,2022-10-01,2024-05-05,43575.1,15.89,social media,B2C,promotion,0.8,735883.2,692308.1,2022,10,4,High,Medium,0.07401837003480988,0,1
multi-layered coherent instruction set,2023-06-23,2023-12-06,26628.67,25.51,email,B2B,promotion,0.3,705889.68,679261.01,2023,6,2,High,Low,0.12574519198712938,0,1
reduced attitude-oriented model,2023-05-14,2023-12-16,14188.58,37.46,email,B2B,promotion,0.13,545673.57,531484.99,2023,5,2,High,Very Low,0.20001504393354272,0,1
exclusive 3rdgeneration definition,2022-10-05,2023-11-14,95454.75,5.88,webinar,B2C,promotion,0.92,656823.42,561368.67,2022,10,4,High,High,0.157965078412518,1,1
multi-lateral value-added encryption,2022-11-14,2024-03-05,73923.82,2.18,webinar,B2C,promotion,0.91,234741.14,160817.32,2022,11,4,High,High,0.3460619090158931,1,1
synchronized client-server concept,2022-08-08,2023-12-06,58913.37,7.79,email,B2B,paid,0.0,518001.77,459088.4,2022,8,3,High,Very Low,,1,1
total regional open system,2022-08-30,2023-12-30,63015.1,4.97,podcast,B2C,organic,0.28,375915.84,312900.74000000005,2022,8,3,High,Low,0.598681685165032,1,1
optional uniform projection,2023-07-31,2024-03-23,13418.23,10.95,podcast,B2B,referral,0.94,160381.96,146963.72999999998,2023,7,3,High,High,0.08900447884511106,0,1
universal regional open architecture,2022-10-22,2024-07-15,78420.98,8.22,podcast,B2C,promotion,0.78,723243.77,644822.79,2022,10,4,High,Medium,0.13901221430323268,1,1
quality-focused regional database,2023-03-06,2023-08-26,47487.19,14.05,podcast,B2B,organic,0.71,714495.43,667008.24,2023,3,1,High,Medium,0.09360922881925655,1,1
enhanced neutral encryption,2023-05-25,2024-02-10,44782.56,11.55,podcast,B2C,referral,0.46,561816.86,517034.3,2023,5,2,High,Low,0.17328314302341838,0,1
secured stable process improvement,2023-05-28,2024-01-09,93037.93,6.19,podcast,B2B,referral,0.52,669136.1,576098.1699999999,2023,5,2,High,Medium,0.2673881982362723,1,1
multi-channeled 24/7 implementation,2023-04-09,2024-05-03,4888.71,78.16,email,B2C,referral,0.76,386978.7,382089.99,2023,4,2,High,Medium,0.016622395904205414,0,1
operative intermediate alliance,2022-09-17,2023-11-12,2523.19,308.54,webinar,B2B,promotion,0.69,781037.44,778514.25,2022,9,3,High,Medium,0.004681974146398508,0,1
synergistic asymmetric task-force,2023-07-17,2023-12-14,26419.1,1.44,podcast,B2C,referral,0.29,64408.3,37989.200000000004,2023,7,3,High,Low,1.4144193345824405,0,1
self-enabling 3rdgeneration migration,2022-08-30,2024-04-12,70705.99,11.16,podcast,B2B,organic,0.44,859502.9,788796.91,2022,8,3,High,Low,0.18696322236746593,1,1
decentralized multimedia open architecture,2023-04-25,2024-07-24,49206.43,-0.33,webinar,B2B,promotion,0.18,33048.36,-16158.07,2023,4,2,Negative,Very Low,8.271788843850514,1,0
optional responsive approach,2023-06-23,2023-08-15,96511.42,4.46,email,B2C,referral,0.4,526682.95,430171.52999999997,2023,6,2,High,Low,0.4581096654068639,1,1
programmable fault-tolerant intranet,2022-10-01,2024-02-17,47198.52,5.24,email,B2B,paid,0.0,294588.36,247389.84,2022,10,4,High,Very Low,,0,1
multi-tiered stable focus group,2023-05-07,2024-07-03,36050.73,13.69,email,B2B,paid,0.88,529761.7,493710.97,2023,5,2,High,High,0.0773305028211055,0,1
diverse even-keeled customer loyalty,2023-05-03,2023-09-21,92591.26,3.49,webinar,B2B,organic,0.75,416169.0,323577.74,2023,5,2,High,Medium,0.2966463463961355,1,1
inverse neutral strategy,2023-07-28,2023-08-19,21426.33,8.27,email,B2C,referral,0.21,198577.84,177151.51,2023,7,3,High,Low,0.5138042737152487,0,1
intuitive foreground access,2023-06-12,2023-12-05,43491.12,4.58,podcast,B2B,paid,0.49,242866.77,199375.65,2023,6,2,High,Low,0.3654571094888858,0,1
universal 24/7 strategy,2022-12-18,2023-12-22,85026.27,-0.56,webinar,B2C,paid,0.78,37752.49,-47273.780000000006,2022,12,4,Negative,Medium,2.8874397016339444,1,0
managed well-modulated artificial intelligence,2023-04-07,2024-07-27,70113.41,7.23,webinar,B2B,organic,0.15,576877.42,506764.01,2023,4,2,High,Very Low,0.8102635276196689,1,1
inverse dynamic flexibility,2023-07-26,2024-06-17,19497.93,27.45,email,B2B,organic,0.44,554696.15,535198.22,2023,7,3,High,Low,0.07988783998722052,0,1
optional context-sensitive standardization,2023-02-25,2024-03-06,68805.2,11.11,webinar,B2C,organic,0.43,832986.82,764181.62,2023,2,1,High,Low,0.19209438754775954,1,1
organized fault-tolerant forecast,2023-01-29,2023-12-20,86544.19,4.44,email,B2C,paid,0.89,470646.48,384102.29,2023,1,1,High,High,0.2066108364846335,1,1
multi-layered neutral capacity,2023-02-26,2024-01-31,55609.69,5.1,webinar,B2C,promotion,0.35,338956.86,283347.17,2023,2,1,High,Low,0.46874646104353396,1,1
re-engineered 6thgeneration access,2022-09-20,2023-10-06,46919.95,9.27,podcast,B2C,promotion,0.72,482058.25,435138.3,2022,9,3,High,Medium,0.1351840720954827,0,1
inverse context-sensitive middleware,2023-06-18,2023-08-06,12991.78,2.85,social media,B2B,referral,0.81,50038.34,37046.56,2023,6,2,High,High,0.32053890212787306,0,1
multi-lateral cohesive access,2022-12-12,2023-10-09,88842.63,7.37,webinar,B2C,paid,0.97,743450.84,654608.21,2022,12,4,High,High,0.12319622936492422,1,1
seamless asymmetric core,2023-03-02,2023-08-24,88036.35,3.23,email,B2C,paid,0.96,372199.48,284163.13,2023,3,1,High,High,0.2463854362451017,1,1
automated tangible frame,2022-12-17,2024-01-19,90591.66,6.75,podcast,B2B,promotion,0.54,701988.4,611396.74,2022,12,4,High,Medium,0.23898163179524523,1,1
centralized modular graphical user interface,2023-05-13,2024-04-11,90434.18,2.3,email,B2C,paid,0.48,298831.91,208397.72999999998,2023,5,2,High,Low,0.6304699577319794,1,1
organic actuating firmware,2023-07-07,2023-10-03,38665.1,0.91,email,B2B,paid,0.29,74042.78,35377.68,2023,7,3,Medium,Low,1.8006878055427251,0,0
organized demand-driven parallelism,2022-10-17,2024-06-09,21791.46,41.82,webinar,B2B,promotion,0.87,933125.94,911334.48,2022,10,4,High,High,0.026842738047142697,0,1
enterprise-wide intangible concept,2022-11-16,2023-08-26,56663.23,16.2,social media,B2B,referral,0.0,974349.5,917686.27,2022,11,4,High,Very Low,,1,1
re-contextualized 24/7 policy,2023-05-19,2023-09-12,5057.31,142.54,webinar,B2C,paid,0.89,725945.11,720887.7999999999,2023,5,2,High,High,0.00782754881635177,0,1
virtual client-driven benchmark,2023-05-09,2024-02-02,77036.39,2.25,webinar,B2B,paid,0.95,250572.82,173536.43,2023,5,2,High,High,0.32362223820646335,1,1
digitized value-added access,2023-05-03,2023-12-21,37988.85,20.21,podcast,B2C,promotion,0.34,805684.2,767695.35,2023,5,2,High,Low,0.13867953692613788,0,1
streamlined bifurcated extranet,2022-09-28,2024-06-06,36751.1,0.39,webinar,B2B,promotion,0.47,51103.46,14352.36,2022,9,3,Low,Low,1.5301083290100914,0,0
re-engineered heuristic conglomeration,2022-11-13,2024-01-25,49256.5,5.33,podcast,B2C,paid,0.87,311979.25,262722.75,2022,11,4,High,High,0.18147574451399145,1,1
adaptive empowering contingency,2023-03-27,2024-03-04,31145.23,0.1,webinar,B2B,referral,0.8,34167.86,3022.630000000001,2023,3,1,Low,Medium,1.1394198378242009,0,0
balanced national firmware,2022-08-31,2023-11-17,41188.16,18.69,social media,B2B,referral,0.68,811151.68,769963.52,2022,8,3,High,Medium,0.07467262291734605,0,1
re-engineered neutral concept,2022-10-18,2024-01-13,41672.13,5.29,social media,B2C,promotion,0.2,262019.8,220347.66999999998,2022,10,4,High,Very Low,0.795209560498863,0,1
user-friendly encompassing functionalities,2023-02-03,2024-07-18,80301.86,-0.04,podcast,B2B,promotion,0.73,77385.32,-2916.5399999999936,2023,2,1,Negative,Medium,1.4214911554957126,1,0
enhanced bifurcated solution,2022-10-30,2023-09-09,10618.97,65.37,webinar,B2B,promotion,0.92,704819.76,694200.79,2022,10,4,High,High,0.016376326758563313,0,1
monitored regional complexity,2022-11-02,2023-11-20,76690.16,1.96,webinar,B2B,paid,0.56,227037.77,150347.61,2022,11,4,High,Medium,0.6031891270149204,1,1
persistent incremental neural-net,2022-08-15,2024-05-06,43349.83,4.88,podcast,B2C,paid,0.68,255076.72,211726.89,2022,8,3,High,Medium,0.24992382683923486,0,1
cross-platform client-server circuit,2023-04-19,2024-02-22,67118.97,4.7,webinar,B2B,promotion,0.53,382745.39,315626.42000000004,2023,4,2,High,Medium,0.33087156461306,1,1
customizable clear-thinking adapter,2023-07-22,2024-04-30,74856.71,2.56,podcast,B2B,referral,0.99,266833.31,191976.59999999998,2023,7,3,High,High,0.2833710618207239,1,1
up-sized multi-state database,2023-06-17,2024-02-08,99343.38,3.69,podcast,B2B,paid,0.96,466268.52,366925.14,2023,6,2,High,High,0.22193796720396222,1,1
object-based didactic intranet,2023-07-21,2024-06-17,6430.7,152.37,social media,B2B,paid,0.46,986258.1,979827.4,2023,7,3,High,Low,0.014174568106153604,0,1
multi-lateral tangible framework,2022-10-05,2023-10-03,99248.28,4.46,social media,B2B,organic,0.32,541733.65,442485.37,2022,10,4,High,Low,0.5725154326300387,1,1
profound multimedia framework,2022-11-04,2024-05-28,7954.2,75.03,webinar,B2B,paid,0.81,604761.26,596807.06,2022,11,4,High,High,0.016237812587400192,0,1
object-based intermediate attitude,2022-11-05,2024-02-17,2698.11,323.71,social media,B2B,paid,0.17,876092.32,873394.21,2022,11,4,High,Very Low,0.01811593930433912,0,1
horizontal maximized moderator,2023-01-15,2024-05-03,57491.61,2.84,webinar,B2C,promotion,0.86,220710.44,163218.83000000002,2023,1,1,High,High,0.3028887500850689,1,1
innovative intangible complexity,2022-09-03,2024-03-04,19992.62,44.56,social media,B2C,referral,0.62,910901.4,890908.78,2022,9,3,High,Medium,0.03540027635298681,0,1
compatible 6thgeneration portal,2023-07-06,2024-07-11,40419.75,10.85,webinar,B2B,organic,0.76,478886.94,438467.19,2023,7,3,High,Medium,0.11105728124251493,0,1
de-engineered foreground attitude,2023-02-06,2024-04-02,75267.4,10.23,social media,B2B,referral,0.49,845286.27,770018.87,2023,2,1,High,Low,0.18172179559418394,1,1
public-key directional orchestration,2023-02-26,2024-04-14,52485.67,10.31,email,B2C,paid,0.65,593541.4,541055.73,2023,2,1,High,Medium,0.136043053804477,1,1
optimized content-based matrix,2023-01-17,2024-01-22,33107.4,23.07,social media,B2C,paid,0.1,796971.65,763864.25,2023,1,1,High,Very Low,0.41541502762363,0,1
de-engineered bandwidth-monitored solution,2023-03-05,2023-12-23,53505.82,14.58,email,B2B,paid,0.62,833607.67,780101.8500000001,2023,3,1,High,Medium,0.10352557058096569,1,1
horizontal asymmetric contingency,2022-09-16,2024-05-08,99714.19,-0.92,email,B2C,referral,0.7,7622.28,-92091.91,2022,9,3,Negative,Medium,18.68848203649602,1,0
grass-roots non-volatile hub,2022-11-28,2024-05-11,91458.81,6.43,podcast,B2B,promotion,0.84,679885.89,588427.0800000001,2022,11,4,High,High,0.16014383783473682,1,1
reverse-engineered attitude-oriented task-force,2023-03-12,2024-07-28,82832.93,10.76,social media,B2B,organic,0.99,974376.54,891543.6100000001,2023,3,1,High,High,0.08586991047898819,1,1
synergized mission-critical conglomeration,2023-07-22,2024-03-23,84628.79,-0.68,webinar,B2B,organic,0.18,27207.72,-57421.06999999999,2023,7,3,Negative,Very Low,17.280387494595075,1,0
configurable transitional data-warehouse,2023-05-08,2024-03-22,64944.48,12.57,email,B2B,referral,0.98,881173.83,816229.35,2023,5,2,High,High,0.07520636144064835,1,1
ergonomic global project,2023-05-12,2024-06-04,78379.56,0.95,webinar,B2B,promotion,0.29,152577.96,74198.4,2023,5,2,Medium,Low,1.7713852303936048,1,0
sharable 24/7 graphic interface,2023-05-09,2024-05-13,24433.75,6.57,social media,B2B,referral,0.23,184897.69,160463.94,2023,5,2,High,Low,0.5745539365698614,0,1
progressive directional secured line,2022-12-27,2024-01-18,74898.2,5.17,webinar,B2B,referral,0.79,462470.31,387572.11,2022,12,4,High,Medium,0.20500310193159385,1,1
compatible tertiary alliance,2022-08-09,2024-07-02,3934.75,21.68,webinar,B2B,promotion,0.25,89250.13,85315.38,2022,8,3,High,Low,0.1763470820714771,0,1
face-to-face 6thgeneration methodology,2023-06-22,2024-06-02,64308.7,11.97,webinar,B2B,referral,0.85,834244.46,769935.76,2023,6,2,High,High,0.09068959728860178,1,1
customer-focused asymmetric workforce,2023-05-24,2024-01-23,76873.7,11.69,social media,B2C,paid,0.16,975307.6,898433.9,2023,5,2,High,Very Low,0.49262471142437525,1,1
profound reciprocal forecast,2022-11-20,2024-05-16,76690.9,8.57,social media,B2C,paid,0.71,733753.88,657062.98,2022,11,4,High,Medium,0.1472092414866359,1,1
de-engineered high-level functionalities,2023-03-20,2023-12-16,53478.93,17.42,podcast,B2C,referral,0.45,985115.73,931636.7999999999,2023,3,1,High,Low,0.12063767032393917,1,1
reverse-engineered upward-trending core,2023-07-07,2023-09-23,41516.78,5.56,social media,B2B,organic,0.23,272303.25,230786.47,2023,7,3,High,Low,0.6628923420136732,0,1
future-proofed zero administration attitude,2022-11-16,2024-06-22,69169.4,2.17,webinar,B2C,organic,0.11,218950.95,149781.55000000002,2022,11,4,High,Very Low,2.87193422669656,1,1
mandatory intermediate neural-net,2022-12-22,2024-06-20,95593.18,8.46,social media,B2B,organic,0.76,904158.64,808565.46,2022,12,4,High,Medium,0.13911330869989805,1,1
team-oriented discrete benchmark,2023-03-16,2023-08-05,2970.45,238.71,webinar,B2C,promotion,0.19,712043.2,709072.75,2023,3,1,High,Very Low,0.02195645905813166,0,1
cloned scalable frame,2022-12-30,2023-08-18,4839.55,50.74,webinar,B2B,promotion,0.0,250403.29,245563.74000000002,2022,12,4,High,Very Low,,0,1
profit-focused 5thgeneration standardization,2023-01-03,2024-06-06,70530.3,9.92,email,B2C,promotion,0.81,770120.35,699590.0499999999,2023,1,1,High,High,0.11306602201129272,1,1
distributed asymmetric frame,2023-04-15,2024-03-28,78889.49,9.72,podcast,B2C,paid,0.12,845440.9,766551.41,2023,4,2,High,Very Low,0.7775971291034852,1,1
vision-oriented 4thgeneration groupware,2023-03-03,2024-02-28,76029.54,2.52,podcast,B2B,organic,0.26,267482.0,191452.46000000002,2023,3,1,High,Low,1.0932373307075154,1,1
persistent methodical graphical user interface,2022-09-11,2024-05-11,37369.74,16.93,webinar,B2C,organic,0.24,669953.74,632584.0,2022,9,3,High,Low,0.2324149276336602,0,1
integrated didactic circuit,2022-09-15,2024-05-02,43026.77,4.77,podcast,B2C,referral,0.92,248301.18,205274.41,2022,9,3,High,High,0.18835282321602162,0,1
expanded system-worthy collaboration,2022-12-16,2024-02-01,86687.38,2.4,email,B2B,referral,0.46,294566.58,207879.2,2022,12,4,High,Low,0.6397563025885574,1,1
grass-roots client-server middleware,2023-01-04,2023-11-10,41458.15,21.31,email,B2B,paid,0.21,924885.11,883426.96,2023,1,1,High,Low,0.21345328167815558,0,1
universal systemic utilization,2023-05-22,2023-10-16,78294.27,7.22,webinar,B2B,paid,0.57,643279.88,564985.61,2023,5,2,High,Medium,0.21352815888016372,1,1
expanded system-worthy flexibility,2022-10-22,2024-06-22,61204.36,2.85,social media,B2B,promotion,0.8,235658.56,174454.2,2022,10,4,High,Medium,0.324645325847701,1,1
customizable homogeneous policy,2023-03-29,2024-03-27,75087.14,5.18,social media,B2C,referral,0.2,464001.7,388914.56,2023,3,1,High,Very Low,0.8091256993239463,1,1
visionary local paradigm,2023-02-13,2023-09-06,87595.32,1.22,podcast,B2C,paid,0.8,194771.92,107176.6,2023,2,1,High,Medium,0.5621659939482035,1,1
persevering 24/7 complexity,2023-01-22,2023-11-21,31000.36,11.49,email,B2C,promotion,0.28,387283.38,356283.02,2023,1,1,High,Low,0.28587741469456146,0,1
visionary multimedia synergy,2023-01-19,2024-01-14,25100.93,9.67,webinar,B2B,paid,0.17,267820.25,242719.32,2023,1,1,High,Very Low,0.5513120438494277,0,1
automated radical access,2023-02-25,2023-10-05,40413.87,1.37,webinar,B2B,organic,0.4,95705.91,55292.04,2023,2,1,High,Low,1.0556785364665568,0,1
inverse transitional artificial intelligence,2023-06-02,2023-11-26,2667.65,321.97,podcast,B2B,referral,0.1,861573.13,858905.48,2023,6,2,High,Very Low,0.03096254870436825,0,1
down-sized modular conglomeration,2023-01-16,2023-08-13,15210.7,23.6,podcast,B2C,paid,0.79,374169.78,358959.08,2023,1,1,High,Medium,0.05145805904718278,0,1
robust next generation protocol,2022-10-21,2024-03-12,55331.1,5.39,webinar,B2C,paid,0.22,353720.66,298389.56,2022,10,4,High,Low,0.7110271704231244,1,1
innovative exuding toolset,2023-01-24,2023-12-28,86461.82,8.48,social media,B2C,organic,0.52,819254.95,732793.1299999999,2023,1,1,High,Medium,0.20295602824155143,1,1
streamlined holistic toolset,2023-02-23,2024-03-15,82520.55,8.97,webinar,B2B,paid,0.43,822593.79,740073.24,2023,2,1,High,Low,0.23329650447999795,1,1
managed global capacity,2023-05-13,2024-03-05,14593.14,51.89,social media,B2C,paid,0.28,771828.11,757234.97,2023,5,2,High,Low,0.06752586031474954,0,1
phased systematic interface,2023-02-05,2024-05-18,3083.5,159.26,social media,B2C,paid,0.13,494155.17,491071.67,2023,2,1,High,Very Low,0.04799956007589836,0,1
persistent methodical info-mediaries,2022-08-09,2023-10-12,67207.89,8.98,email,B2C,promotion,0.74,670908.37,603700.48,2022,8,3,High,Medium,0.13537090463333012,1,1
up-sized maximized capability,2023-05-11,2024-05-06,57934.37,12.91,social media,B2B,promotion,0.28,805755.38,747821.01,2023,5,2,High,Low,0.2567881883527905,1,1
distributed scalable moratorium,2022-08-07,2024-06-25,21399.83,8.56,social media,B2B,promotion,0.89,204659.89,183260.06,2022,8,3,High,High,0.11748639564395723,0,1
inverse stable process improvement,2023-06-25,2024-04-22,43101.14,9.92,webinar,B2C,paid,0.81,470664.64,427563.5,2023,6,2,High,High,0.11305562268416272,0,1
multi-tiered high-level protocol,2022-12-28,2023-10-19,44514.72,8.03,podcast,B2C,paid,0.97,402165.58,357650.86,2022,12,4,High,High,0.11411086925322096,0,1
synergized 6thgeneration interface,2023-04-22,2024-06-14,23901.39,37.42,email,B2C,referral,0.25,918190.34,894288.95,2023,4,2,High,Low,0.10412390093322045,0,1
seamless attitude-oriented architecture,2022-09-07,2023-11-20,67575.94,13.66,email,B2B,organic,0.51,990939.91,923363.97,2022,9,3,High,Medium,0.13371329764814388,1,1
centralized zero tolerance infrastructure,2023-03-11,2023-11-06,86627.2,4.15,webinar,B2B,promotion,0.21,446384.91,359757.70999999996,2023,3,1,High,Low,0.9241138464794345,1,1
focused motivating strategy,2023-07-31,2023-11-01,44640.33,19.96,social media,B2C,organic,0.69,935541.35,890901.02,2023,7,3,High,Medium,0.069153683516803,0,1
function-based leadingedge budgetary management,2022-12-16,2023-08-23,64755.7,14.39,webinar,B2B,referral,0.2,996493.1,931737.4,2022,12,4,High,Very Low,0.32491795477560254,1,1
right-sized next generation solution,2022-09-27,2024-03-26,95256.19,-0.11,podcast,B2C,referral,0.65,84562.94,-10693.25,2022,9,3,Negative,Medium,1.7330048436748369,1,0
assimilated local framework,2023-01-07,2024-06-05,82461.13,2.47,social media,B2B,organic,0.8,285843.42,203382.28999999998,2023,1,1,High,Medium,0.36060446135160296,1,1
enterprise-wide bottom-line superstructure,2023-04-24,2023-10-10,1407.21,78.63,webinar,B2B,promotion,0.57,112057.31,110650.09999999999,2023,4,2,High,Medium,0.022031489723287227,0,1
triple-buffered bi-directional extranet,2023-07-05,2023-11-02,26990.81,7.46,email,B2C,referral,0.75,228421.55,201430.74,2023,7,3,High,Medium,0.15754969995898668,0,1
down-sized systemic open architecture,2022-11-14,2024-02-25,43113.83,6.37,webinar,B2B,organic,0.33,317940.22,274826.38999999996,2022,11,4,High,Low,0.41091991977916387,0,1
optional composite secured line,2023-06-05,2024-02-13,99250.38,0.51,webinar,B2B,referral,0.37,149879.61,50629.22999999998,2023,6,2,Medium,Low,1.789731573696184,1,0
self-enabling non-volatile core,2023-07-28,2024-03-16,3884.46,163.24,podcast,B2B,organic,0.86,637965.2,634080.74,2023,7,3,High,High,0.00708003187867986,0,1
multi-tiered context-sensitive hub,2023-06-20,2024-05-24,1380.68,114.61,podcast,B2C,promotion,0.84,159621.36,158240.68,2023,6,2,High,High,0.010297285192073713,0,1
optimized 4thgeneration hub,2023-04-02,2024-06-28,36530.3,11.79,podcast,B2C,referral,0.13,467146.31,430616.01,2023,4,2,High,Very Low,0.6015295458339545,0,1
re-engineered methodical methodology,2023-06-02,2024-07-05,86154.71,10.23,social media,B2B,paid,0.8,967152.2,880997.49,2023,6,2,High,Medium,0.11135102365480842,1,1
sharable cohesive focus group,2022-08-27,2023-11-03,88536.97,1.59,email,B2B,paid,0.92,229463.61,140926.63999999998,2022,8,3,High,High,0.41939476571697687,1,1
mandatory multi-tasking hardware,2022-09-08,2023-12-27,35256.99,15.74,email,B2B,organic,0.7,590224.33,554967.34,2022,9,3,High,Medium,0.08533556820917323,0,1
user-friendly radical conglomeration,2022-11-02,2024-07-17,61599.99,5.43,webinar,B2C,organic,0.93,395935.5,334335.51,2022,11,4,High,High,0.16729125927606078,1,1
ameliorated attitude-oriented flexibility,2022-10-11,2024-06-15,75404.87,0.75,email,B2C,referral,0.55,132316.32,56911.45000000001,2022,10,4,Medium,Medium,1.0361515770417709,1,0
visionary methodical workforce,2023-01-27,2024-03-25,36063.47,19.28,podcast,B2C,promotion,0.67,731497.44,695433.97,2023,1,1,High,Medium,0.07358340806615218,0,1
future-proofed 4thgeneration core,2022-11-07,2024-04-07,17378.68,41.98,podcast,B2B,referral,0.88,746880.8,729502.12,2022,11,4,High,High,0.026441300941194363,0,1
networked system-worthy solution,2023-04-28,2024-02-22,70575.1,1.4,social media,B2B,paid,0.62,169122.94,98547.84,2023,4,2,High,Medium,0.673065442521357,1,1
cross-group zero administration model,2023-01-23,2023-10-09,75677.68,6.95,social media,B2B,paid,0.16,601591.49,525913.81,2023,1,1,High,Very Low,0.7862237213495157,1,1
organized static alliance,2023-01-23,2023-10-04,20309.3,41.09,webinar,B2B,promotion,0.84,854903.83,834594.5299999999,2023,1,1,High,High,0.028281237312082336,0,1
face-to-face scalable definition,2023-06-13,2024-04-26,76484.11,-0.68,podcast,B2B,paid,0.41,24367.21,-52116.9,2023,6,2,Negative,Low,7.655640910719675,1,0
programmable tertiary installation,2022-11-22,2024-04-17,20983.45,33.06,webinar,B2C,promotion,0.94,714628.56,693645.1100000001,2022,11,4,High,High,0.031236953570588012,0,1
reverse-engineered multi-state standardization,2022-09-05,2023-10-10,23498.46,27.08,podcast,B2C,organic,0.32,659782.2,636283.74,2022,9,3,High,Low,0.11129837619141589,0,1
versatile systemic matrices,2023-03-18,2023-11-03,40761.62,12.48,email,B2B,referral,0.74,549518.67,508757.05000000005,2023,3,1,High,Medium,0.10023912430540398,0,1
polarized client-driven moratorium,2023-01-25,2023-08-16,50624.24,-0.72,webinar,B2C,referral,0.58,14079.6,-36544.64,2023,1,1,Negative,Medium,6.1992650653280705,1,0
implemented neutral algorithm,2023-05-31,2024-05-04,29528.87,17.64,podcast,B2C,promotion,0.78,550470.56,520941.69000000006,2023,5,2,High,Medium,0.06877302510242443,0,1
enterprise-wide impactful installation,2023-07-26,2024-02-23,71620.59,11.18,email,B2C,referral,0.38,872243.42,800622.8300000001,2023,7,3,High,Low,0.21608100734323135,1,1
managed regional process improvement,2023-06-14,2023-09-19,65007.53,5.6,email,B2B,promotion,0.99,429137.69,364130.16000000003,2023,6,2,High,High,0.15301422654619715,1,1
vision-oriented incremental website,2023-02-28,2024-04-26,88865.19,3.27,email,B2B,referral,0.4,379377.93,290512.74,2023,2,1,High,Low,0.5855980473086561,1,1
compatible global graphical user interface,2023-07-05,2024-05-05,29838.85,23.24,webinar,B2C,paid,0.4,723242.82,693403.97,2023,7,3,High,Low,0.10314257250421097,0,1
up-sized web-enabled flexibility,2022-09-24,2024-06-08,82727.29,8.72,podcast,B2B,organic,0.21,804001.71,721274.4199999999,2022,9,3,High,Low,0.48997343076605676,1,1
user-centric intermediate website,2023-03-04,2023-11-09,40776.29,19.44,email,B2C,promotion,0.2,833389.82,792613.5299999999,2023,3,1,High,Very Low,0.24464115724379737,0,1
multi-tiered asynchronous model,2022-08-26,2024-01-03,28192.89,30.65,social media,B2C,organic,0.1,892332.18,864139.29,2022,8,3,High,Very Low,0.3159461311817758,0,1
function-based homogeneous productivity,2022-10-28,2024-05-04,11711.34,82.3,social media,B2B,organic,0.26,975549.34,963838.0,2022,10,4,High,Low,0.04617256507458186,0,1
persevering tertiary solution,2022-12-24,2023-12-07,46790.73,16.28,social media,B2C,promotion,0.79,808758.89,761968.16,2022,12,4,High,Medium,0.07323415282878527,0,1
expanded 3rdgeneration synergy,2022-10-08,2024-07-09,43946.75,15.82,email,B2B,paid,0.0,739069.46,695122.71,2022,10,4,High,Very Low,,0,1
stand-alone web-enabled array,2022-09-10,2023-11-24,49546.42,15.91,social media,B2C,organic,0.26,837766.38,788219.96,2022,9,3,High,Low,0.22746574509967066,1,1
reverse-engineered stable approach,2022-08-14,2024-01-05,9472.45,72.38,podcast,B2B,paid,0.77,695134.9,685662.4500000001,2022,8,3,High,Medium,0.01769711622432296,0,1
streamlined homogeneous emulation,2022-08-22,2023-11-17,41792.48,17.19,podcast,B2C,promotion,0.28,760400.54,718608.06,2022,8,3,High,Low,0.196289783201439,0,1
face-to-face multi-tasking flexibility,2023-06-07,2023-10-23,92997.45,7.38,podcast,B2B,referral,0.51,779020.93,686023.4800000001,2023,6,2,High,Medium,0.23407322467763553,1,1
cross-group bandwidth-monitored algorithm,2023-04-18,2024-02-06,92913.24,2.58,podcast,B2C,paid,0.63,332706.37,239793.13,2023,4,2,High,Medium,0.4432777566997991,1,1
cross-platform empowering protocol,2022-10-13,2024-02-05,15036.97,26.16,social media,B2B,referral,0.66,408446.72,393409.75,2022,10,4,High,Medium,0.05578031788035384,0,1
robust maximized graphic interface,2022-09-17,2024-07-31,95291.59,7.45,social media,B2B,organic,0.27,804844.5,709552.91,2022,9,3,High,Low,0.438509320514478,1,1
reduced solution-oriented local area network,2022-10-18,2024-02-07,29617.85,15.97,podcast,B2B,paid,0.7,502557.55,472939.7,2022,10,4,High,Medium,0.08419177920163429,0,1
grass-roots multimedia hub,2022-08-07,2024-03-11,8752.77,99.23,email,B2C,paid,0.2,877263.89,868511.12,2022,8,3,High,Very Low,0.049886756423999166,0,1
inverse dedicated process improvement,2023-01-14,2023-12-20,41771.2,20.27,webinar,B2C,organic,0.7,888385.22,846614.02,2023,1,1,High,Medium,0.06717034627967229,0,1
networked impactful complexity,2022-11-13,2023-12-17,53289.5,14.84,webinar,B2C,referral,0.1,843984.33,790694.83,2022,11,4,High,Very Low,0.6314039029610893,1,1
re-contextualized 3rdgeneration moderator,2023-01-15,2024-07-07,85490.69,1.12,podcast,B2C,referral,0.59,180847.3,95356.60999999999,2023,1,1,High,Medium,0.8012255343390319,1,1
operative heuristic middleware,2023-05-27,2023-08-28,95518.8,3.15,webinar,B2C,referral,0.46,396609.72,301090.92,2023,5,2,High,Low,0.5235614629348754,1,1
seamless didactic algorithm,2022-09-06,2024-04-07,20179.61,15.23,webinar,B2B,promotion,0.46,327538.8,307359.19,2022,9,3,High,Low,0.1339344144611397,0,1
